,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__colsample_bytree,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__reg_alpha,param_classifier__reg_lambda,param_classifier__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
58,4.364876174926758,0.05420148566268525,0.02176375389099121,0.004408144472136516,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.1,0.01,2,5000,21.620451621293224,65.65826813228657,0.4915253836721313,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.1), ('classifier__learning_rate', 0.01), ('classifier__max_depth', 2), ('classifier__n_estimators', 5000), ('classifier__reg_alpha', 21.620451621293224), ('classifier__reg_lambda', 65.65826813228657), ('classifier__subsample', 0.4915253836721313)])",0.8181011535048801,0.8315938331854481,0.8603815439219165,0.8635215296094734,0.8353183896509423,0.8417832899745321,0.017463731937563128,11
18,3.9473520278930665,0.0627095767296437,0.02620410919189453,0.0014653498053624715,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.3351945269945465,0.01,6,1770,28.61361094539671,50.32491305498623,0.5851307354088088,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.3351945269945465), ('classifier__learning_rate', 0.01), ('classifier__max_depth', 6), ('classifier__n_estimators', 1770), ('classifier__reg_alpha', 28.61361094539671), ('classifier__reg_lambda', 50.32491305498623), ('classifier__subsample', 0.5851307354088088)])",0.8177462289263532,0.8318212067435671,0.86099157054126,0.861273413241628,0.8355804616928738,0.8414825762291362,0.017110635805484685,12
52,0.05333304405212402,0.006963159406665267,0.0068953514099121095,0.001304288394735319,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.1,0.01,12,50,15.151871716964687,1e-09,1.0,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.1), ('classifier__learning_rate', 0.01), ('classifier__max_depth', 12), ('classifier__n_estimators', 50), ('classifier__reg_alpha', 15.151871716964687), ('classifier__reg_lambda', 1e-09), ('classifier__subsample', 1.0)])",0.822681898846495,0.8308895297249335,0.8540927240461402,0.8597041834997162,0.8355637336901975,0.8405864139614965,0.014055163227279491,13
35,6.427422380447387,0.0566911809336728,0.023325490951538085,0.0033194242418473213,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.7435944128315944,0.01,4,3155,32.35863494858715,57.2965459863112,0.49700249243875594,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.7435944128315944), ('classifier__learning_rate', 0.01), ('classifier__max_depth', 4), ('classifier__n_estimators', 3155), ('classifier__reg_alpha', 32.35863494858715), ('classifier__reg_lambda', 57.2965459863112), ('classifier__subsample', 0.49700249243875594)])",0.8158884205856256,0.8315605590062112,0.8586013753327418,0.8610563921071083,0.8344206535073045,0.8403054801077984,0.017161805008712838,14
50,4.213391256332398,0.038383999450223624,0.020397186279296875,0.003194313530441458,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.1,0.01,12,5000,24.605900721750185,1e-09,0.3988233246603281,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.1), ('classifier__learning_rate', 0.01), ('classifier__max_depth', 12), ('classifier__n_estimators', 5000), ('classifier__reg_alpha', 24.605900721750185), ('classifier__reg_lambda', 1e-09), ('classifier__subsample', 0.3988233246603281)])",0.81627107364685,0.8301907719609583,0.8590006654835847,0.8626979622271933,0.83293743726999,0.8402195821177152,0.0178053047683242,15
13,1.9459557056427002,0.02926580658625553,0.011323118209838867,0.0024939440280349785,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.9066945825538838,0.4447511598950577,6,1773,31.983900350694647,25.104792250697894,1.0,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.9066945825538838), ('classifier__learning_rate', 0.4447511598950577), ('classifier__max_depth', 6), ('classifier__n_estimators', 1773), ('classifier__reg_alpha', 31.983900350694647), ('classifier__reg_lambda', 25.104792250697894), ('classifier__subsample', 1.0)])",0.8173802129547469,0.8301519520851818,0.8568877551020408,0.8567883097948872,0.8386918701906992,0.8399800200255111,0.015345303121553798,16
29,2.1744797229766846,0.04818398852674856,0.011368227005004884,0.0025737578291861033,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.8391022377364057,0.036783921777472146,3,1317,42.29275583570671,7.491979415232338,0.6317443960406067,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.8391022377364057), ('classifier__learning_rate', 0.036783921777472146), ('classifier__max_depth', 3), ('classifier__n_estimators', 1317), ('classifier__reg_alpha', 42.29275583570671), ('classifier__reg_lambda', 7.491979415232338), ('classifier__subsample', 0.6317443960406067)])",0.8145740905057675,0.8284549689440994,0.8571927684117127,0.8590642493851067,0.8329485892717743,0.8384469333036921,0.017184084604128166,17
28,4.282549476623535,0.026707092399050322,0.01483297348022461,0.002042247161365151,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.4159007463417894,0.3128218709204602,9,4707,44.897193370636984,58.54521945899711,1.0,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.4159007463417894), ('classifier__learning_rate', 0.3128218709204602), ('classifier__max_depth', 9), ('classifier__n_estimators', 4707), ('classifier__reg_alpha', 44.897193370636984), ('classifier__reg_lambda', 58.54521945899711), ('classifier__subsample', 1.0)])",0.8130102040816327,0.8276231144631765,0.858900842945874,0.8561483756802779,0.835413181666109,0.8382191437674139,0.017348371325891943,18
25,1.5503954410552978,0.013042901544334162,0.01476898193359375,0.003316716507685099,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.1,0.10580739863748778,3,1572,1e-09,12.766670124200516,0.7822900889142561,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.1), ('classifier__learning_rate', 0.10580739863748778), ('classifier__max_depth', 3), ('classifier__n_estimators', 1572), ('classifier__reg_alpha', 1e-09), ('classifier__reg_lambda', 12.766670124200516), ('classifier__subsample', 0.7822900889142561)])",0.8286268855368233,0.8249168145519078,0.8426852262644187,0.8607392073720409,0.8248020519683283,0.8363540371387039,0.013846933066995996,19
14,0.3725893974304199,0.010770606190104975,0.00873870849609375,0.0008925793420890083,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.8102461308852795,0.890298949923838,11,305,45.73337748841554,76.65357916524226,0.6742758941765284,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.8102461308852795), ('classifier__learning_rate', 0.890298949923838), ('classifier__max_depth', 11), ('classifier__n_estimators', 305), ('classifier__reg_alpha', 45.73337748841554), ('classifier__reg_lambda', 76.65357916524226), ('classifier__subsample', 0.6742758941765284)])",0.8147071872227153,0.828188775510204,0.8504436557231587,0.8551801275416513,0.8332385413181667,0.8363516574631792,0.01481825176163544,20
44,4.671902847290039,0.03996921247369938,0.01762709617614746,0.004261125868514192,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.1,0.01,10,5000,60.169043210705645,1e-09,0.7173435039044342,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.1), ('classifier__learning_rate', 0.01), ('classifier__max_depth', 10), ('classifier__n_estimators', 5000), ('classifier__reg_alpha', 60.169043210705645), ('classifier__reg_lambda', 1e-09), ('classifier__subsample', 0.7173435039044342)])",0.8113243123336291,0.8241293256433008,0.8561058118899735,0.8563097503700489,0.8270157243225159,0.8349769849118935,0.01812190118854172,21
27,0.21831064224243163,0.010949013869628623,0.006880712509155273,0.0009462932748097682,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.8149495881119047,0.9189050546856717,12,249,57.80205087683646,79.56904944792122,1.0,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.8149495881119047), ('classifier__learning_rate', 0.9189050546856717), ('classifier__max_depth', 12), ('classifier__n_estimators', 249), ('classifier__reg_alpha', 57.80205087683646), ('classifier__reg_lambda', 79.56904944792122), ('classifier__subsample', 1.0)])",0.811540594498669,0.8242624223602484,0.8531388642413488,0.8537667078450358,0.8305955168952827,0.8346608211681168,0.016526773789051125,22
51,3.2900542259216308,0.0600190035173904,0.017724275588989258,0.003129821387991573,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.1,0.01,12,5000,79.93665434671439,100.0,1.0,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.1), ('classifier__learning_rate', 0.01), ('classifier__max_depth', 12), ('classifier__n_estimators', 5000), ('classifier__reg_alpha', 79.93665434671439), ('classifier__reg_lambda', 100.0), ('classifier__subsample', 1.0)])",0.8103149955634427,0.8229702750665483,0.8560503549245785,0.8568161330172617,0.8258057321289172,0.8343914981401497,0.018739306376720374,23
9,0.677051305770874,0.015768677880693287,0.013321161270141602,0.0022182713215698367,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.18870957052595094,0.0708406302719375,8,750,76.74841684379314,44.80464540700622,0.8370869894579027,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.18870957052595094), ('classifier__learning_rate', 0.0708406302719375), ('classifier__max_depth', 8), ('classifier__n_estimators', 750), ('classifier__reg_alpha', 76.74841684379314), ('classifier__reg_lambda', 44.80464540700622), ('classifier__subsample', 0.8370869894579027)])",0.8098879769299024,0.8232420141969832,0.8559394409937887,0.8546125338052152,0.8265975242556038,0.8340558980362986,0.01821054947142434,24
10,2.7613197803497314,0.03714758543171724,0.016860008239746094,0.002910471005882479,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.29235574990499347,0.4420373170969512,3,2288,74.18140003499568,100.0,0.8635003628586084,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.29235574990499347), ('classifier__learning_rate', 0.4420373170969512), ('classifier__max_depth', 3), ('classifier__n_estimators', 2288), ('classifier__reg_alpha', 74.18140003499568), ('classifier__reg_lambda', 100.0), ('classifier__subsample', 0.8635003628586084)])",0.8084072759538597,0.8203083407275954,0.8542923691215616,0.8534940402657675,0.827088212334114,0.8327180476805797,0.018296462544298207,25
